transaction_id,date,transaction_type,category,merchant,amount,payment_method
TXN00712,2025-12-16,Expense,Healthcare,Electricity Board,14699.61,Credit Card
TXN01154,2025-12-16,Expense,Travel,College,14502.33,Credit Card
TXN01868,2025-12-16,Income,Salary,Company,66251.62,UPI
TXN01266,2025-12-17,Expense,Other,Uber,6756.44,Cash
TXN01302,2025-12-17,Expense,Food,Amazon,9088.33,Debit Card
TXN01584,2025-12-17,Expense,Travel,Hospital,14261.59,Debit Card
TXN00548,2025-12-17,Expense,Travel,BigBasket,3656.36,UPI
TXN01025,2025-12-17,Expense,Healthcare,Amazon,10236.7,Bank Transfer
TXN01577,2025-12-17,Expense,Transport,IRCTC,2883.33,Debit Card
TXN01718,2025-12-17,Expense,Shopping,DMart,2700.93,Cash
TXN00399,2025-12-17,Expense,Other,Netflix,5373.34,Bank Transfer
TXN01297,2025-12-17,Expense,Entertainment,Flipkart,4921.06,Credit Card
TXN00411,2025-12-18,Income,Freelance,Bank,61099.74,Debit Card
TXN00593,2025-12-18,Expense,Shopping,Airtel,237.01,Cash
TXN01273,2025-12-18,Expense,Other,Electricity Board,1572.07,Cash
TXN00498,2025-12-18,Expense,Travel,Amazon,6941.35,Debit Card
TXN01056,2025-12-18,Income,Freelance,Client,5475.01,Bank Transfer
TXN00840,2025-12-18,Expense,Transport,Hospital,13093.01,Credit Card
TXN00671,2025-12-19,Expense,Education,BookMyShow,10717.25,Cash
TXN01484,2025-12-19,Income,Salary,Bank,26292.05,UPI
TXN00978,2025-12-19,Expense,Entertainment,Amazon,6465.28,Debit Card
TXN01322,2025-12-19,Expense,Transport,Electricity Board,14319.33,Bank Transfer
TXN01634,2025-12-20,Expense,Healthcare,DMart,327.61,Bank Transfer
TXN01666,2025-12-20,Expense,Travel,DMart,5639.26,Debit Card
TXN01004,2025-12-20,Expense,Education,Electricity Board,9688.69,Cash
TXN01841,2025-12-20,Expense,Shopping,Amazon,13313.96,UPI
TXN00100,2025-12-20,Income,Salary,Client,32311.98,Debit Card
TXN01529,2025-12-20,Expense,Groceries,Ola,4734.7,Cash
TXN01730,2025-12-21,Expense,Entertainment,Netflix,4874.97,Debit Card
TXN01920,2025-12-21,Expense,Food,Myntra,8004.66,Credit Card
TXN01843,2025-12-22,Expense,Education,Myntra,6617.51,Bank Transfer
TXN00321,2025-12-22,Expense,Other,Netflix,2101.07,Debit Card
TXN00772,2025-12-22,Expense,Groceries,Swiggy,14219.6,Cash
TXN01804,2025-12-22,Expense,Other,Airtel,8836.6,UPI
TXN01041,2025-12-22,Expense,Groceries,Electricity Board,52458.74,Credit Card
TXN01324,2025-12-22,Expense,Travel,BigBasket,7819.17,UPI
TXN01402,2025-12-23,Expense,Shopping,Swiggy,7016.05,Cash
TXN01283,2025-12-23,Expense,Food,Amazon,1976.16,Credit Card
TXN00982,2025-12-23,Income,Freelance,Bank,67920.51,Credit Card
TXN00778,2025-12-23,Expense,Entertainment,Swiggy,9883.51,UPI
TXN00551,2025-12-23,Expense,Shopping,DMart,830.3,UPI
TXN00753,2025-12-23,Expense,Travel,DMart,12648.6,Cash
TXN01454,2025-12-23,Expense,Food,Spotify,5124.57,Credit Card
TXN00773,2025-12-24,Expense,Entertainment,IRCTC,7135.32,Credit Card
TXN01010,2025-12-24,Expense,Entertainment,Swiggy,8278.7,Debit Card
TXN01570,2025-12-24,Expense,Groceries,Amazon,12625.69,Bank Transfer
TXN00961,2025-12-24,Expense,Food,Netflix,3027.1,UPI
TXN01208,2025-12-24,Expense,Bills,College,8100.5,UPI
TXN00293,2025-12-24,Expense,Other,Myntra,6411.9,Bank Transfer
TXN01249,2025-12-24,Expense,Bills,Spotify,14429.91,Cash
TXN00405,2025-12-24,Expense,Groceries,Electricity Board,12055.25,Debit Card
TXN01724,2025-12-25,Expense,Other,Myntra,8820.25,Bank Transfer
TXN01900,2025-12-25,Expense,Bills,Myntra,13259.35,Cash
TXN01830,2025-12-26,Expense,Education,Hospital,6941.58,Bank Transfer
TXN00207,2025-12-26,Expense,Food,Jio,13657.66,Credit Card
TXN01107,2025-12-26,Expense,Transport,Flipkart,11922.22,Cash
TXN00564,2025-12-26,Expense,Food,Swiggy,2602.11,Credit Card
TXN01619,2025-12-26,Income,Freelance,Company,5795.53,Credit Card
TXN00218,2025-12-27,Expense,Education,Swiggy,14361.38,Bank Transfer
TXN01403,2025-12-27,Expense,Groceries,Airtel,77312.67,Debit Card
TXN01668,2025-12-27,Expense,Shopping,Ola,9111.73,UPI
TXN01963,2025-12-27,Expense,Education,Electricity Board,8769.54,Cash
TXN01243,2025-12-28,Expense,Education,BigBasket,9958.64,UPI
TXN00182,2025-12-28,Income,Salary,Bank,10364.76,Bank Transfer
TXN00927,2025-12-28,Expense,Bills,DMart,28552.91,Credit Card
TXN00221,2025-12-28,Expense,Education,BookMyShow,561.04,Cash
TXN01714,2025-12-28,Expense,Shopping,Electricity Board,2285.11,Cash
TXN01288,2025-12-28,Expense,Groceries,College,7760.88,Bank Transfer
TXN01329,2025-12-29,Expense,Entertainment,Amazon,98806.95,Debit Card
TXN01498,2025-12-29,Expense,Groceries,DMart,9219.37,Bank Transfer
TXN00198,2025-12-29,Expense,Education,College,6910.86,Debit Card
TXN01314,2025-12-29,Expense,Education,Jio,14047.36,Bank Transfer
TXN01077,2025-12-29,Expense,Bills,Electricity Board,1220.79,Bank Transfer
TXN00200,2025-12-30,Expense,Education,Jio,8956.01,Bank Transfer
TXN01716,2025-12-30,Expense,Transport,Netflix,11160.6,Bank Transfer
TXN01152,2025-12-30,Expense,Healthcare,Amazon,2244.26,Bank Transfer
TXN00764,2025-12-30,Expense,Shopping,Netflix,14094.12,Cash
TXN01774,2025-12-30,Income,Investment,Investment Account,61833.22,Debit Card
TXN00524,2025-12-30,Expense,Groceries,IRCTC,6442.07,Debit Card
TXN00994,2025-12-30,Expense,Groceries,Jio,2351.99,Debit Card
TXN01723,2025-12-30,Expense,Healthcare,College,14477.62,Debit Card
TXN01641,2025-12-30,Expense,Transport,Myntra,11012.0,Debit Card
TXN01901,2025-12-31,Expense,Other,Airtel,4590.36,Cash
TXN00776,2025-12-31,Income,Freelance,Company,74292.88,Debit Card
TXN00725,2025-12-31,Expense,Education,IRCTC,6206.6,UPI
TXN01835,2025-12-31,Expense,Shopping,IRCTC,12957.64,Credit Card
TXN01751,2025-12-31,Expense,Groceries,College,11647.78,UPI
TXN00915,2025-12-31,Expense,Other,IRCTC,803.17,Debit Card
TXN01613,2026-01-01,Expense,Healthcare,DMart,11751.77,Cash
TXN00174,2026-01-01,Expense,Transport,Swiggy,8160.82,Debit Card
TXN01199,2026-01-01,Expense,Shopping,Uber,2558.5,Debit Card
TXN00011,2026-01-01,Expense,Entertainment,Airtel,13111.23,Cash
TXN01947,2026-01-01,Expense,Food,Ola,10325.51,Cash
TXN01589,2026-01-01,Expense,Groceries,Amazon,10884.1,Credit Card
